Project_ID,DO_No,WH_Name,Invoice_No,Ord_Type,Ord_Status,Ord_Date,request_Date,Schedule_Date,Complete_Date,Cust_Code,Cust_Name,Cust_Order_No,Carrier,Priority,Remark,Delivery_Notes,Carrier_Notified_date,Address_1,Address_2,Address_3,Address_4,City,State,Country,Zip,Ord_Type_Desc,Shipping_Route,Total_Weight,Total_Volume,Line_Item_No,SKU,Req_Qty,Alloc_Qty,L_Code,Serial_No,Lot_No,PO_No,PO_No2,Quantity,Owner_ID,cf_owner_Name,Grp,Unit_Rate,Permit_Nbr,mobile_Enabled_Ind,Mobile_Released_Time,Mobile_Pick_Start_Time,Mobile_Pick_Complete_Time,Mobile_User_Assigned,Batch_Code
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,5.016,0.0195648,900003,108373128,8,8,R10435,-,-,2524382984,000010,8,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,3.942,0.03348,900004,108373132,18,18,Q10429,-,-,2524380114,000010,18,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.88,0.01024,900005,108373423,8,8,O10129,-,-,2524385012,000010,8,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.26,0.013056000000000002,900006,108250636,16,12,O10132,-,-,RETURN OF,RETURN OF,12,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,0.42,0.004352,900006,108250636,16,4,O10132,-,-,2524379485,000020,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,18.832,0.10912000000000001,900007,108342549,44,44,Q10404,-,-,2524387689,000010,44,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,9.914,0.055488,900008,108353507,2,2,S10525,-,-,RETURN OF,RETURN OF,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,2.316,0.013981,900009,108373192,2,2,T10125,-,-,2524382577,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,4.2,0.027719999999999998,900010,108263307,4,4,Q10130,-,-,2524380957,000010,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,2.376,0.009918,900011,108398535,2,2,Q10413,-,-,2524386255,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,3.224,0.027899999999999998,900012,108373118,2,2,R10150,-,-,2524387035,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,0.41,0.002432,900013,108288556,2,2,Q10406,-,-,2524380789,000190,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.688,0.007904,900014,108378512,8,8,QA0203,-,-,2524387906,000010,8,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.284,0.0072,900015,108398515,4,4,R10140,-,-,2524383662,000010,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,0.8,0.0035999999999999995,900016,108398522,5,5,QA0219,-,-,2524389674,000010,5,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854659,MENLO BTS,2051962872,S,C,3/4/2025 19:45:00,3/6/2025 00:00:00,3/4/2025 19:45:23.31,3/6/2025 15:33:50.33,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0403,,,,PhilipsLighting_04032025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,0.27,0.0019575,900017,108376857,3,3,RA0204,-,-,2524389289,000010,3,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854660,MENLO BTS,2051963056,S,C,3/4/2025 20:02:00,3/6/2025 00:00:00,3/4/2025 20:02:20.077,3/6/2025 15:33:49.74,0072002324,aCommerce Pte. Ltd.,PhilipsWiz_040325,,,,PhilipsWiz_040325 PHILIPS WIZ PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,2.318,0.0143,900001,108404131,2,2,T10137,-,-,2524386547,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854660,MENLO BTS,2051963056,S,C,3/4/2025 20:02:00,3/6/2025 00:00:00,3/4/2025 20:02:20.077,3/6/2025 15:33:49.74,0072002324,aCommerce Pte. Ltd.,PhilipsWiz_040325,,,,PhilipsWiz_040325 PHILIPS WIZ PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.048,0.00735,900002,108375536,2,2,S10140,-,-,2524389165,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854660,MENLO BTS,2051963056,S,C,3/4/2025 20:02:00,3/6/2025 00:00:00,3/4/2025 20:02:20.077,3/6/2025 15:33:49.74,0072002324,aCommerce Pte. Ltd.,PhilipsWiz_040325,,,,PhilipsWiz_040325 PHILIPS WIZ PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.138,0.005730000000000001,900003,108375538,2,2,R10116,-,-,2524386547,000030,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854660,MENLO BTS,2051963056,S,C,3/4/2025 20:02:00,3/6/2025 00:00:00,3/4/2025 20:02:20.077,3/6/2025 15:33:49.74,0072002324,aCommerce Pte. Ltd.,PhilipsWiz_040325,,,,PhilipsWiz_040325 PHILIPS WIZ PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,0.752,0.004059999999999999,900004,108404010,4,4,Q10121,-,-,2524392435,000020,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854660,MENLO BTS,2051963056,S,C,3/4/2025 20:02:00,3/6/2025 00:00:00,3/4/2025 20:02:20.077,3/6/2025 15:33:49.74,0072002324,aCommerce Pte. Ltd.,PhilipsWiz_040325,,,,PhilipsWiz_040325 PHILIPS WIZ PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,0.918,0.0077,900005,108375537,2,2,S10405,-,-,2524386547,000020,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854661,MENLO BTS,2051967504,S,C,3/5/2025 09:53:00,3/11/2025 00:00:00,3/5/2025 09:53:02.903,3/11/2025 16:45:03.673,0065000611,Penta Lighting Pte Ltd,PL/43101/2025,,,,,,,,,No.32 Ang Mo Kio Industrial Park 2,Singapore,,SG,569510,Sale,SG17,21.6,0.18559199999999998,900002,108410804,120,120,T10408,-,-,2524390760,000040,120,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854662,MENLO BTS,2051967153,S,C,3/5/2025 10:10:00,3/11/2025 00:00:00,3/5/2025 10:10:26.34,3/11/2025 16:44:56.567,0072076488,Changi Airport Group (Singapore),C4CS#4386863/CAG DX5,,,,C4CS#4386863/CAG DX50 HM replace/SW Attn: Craig/Wei Sheong 83186403 (avoid lunch 12-1.30pm) ,,C/O Signify,,,Level 4 622 Lorong 1 Toa Payoh,Singapore,,SG,319763,Sale,SG15,1.728,0.002064,900001,108330146,8,8,J10131,-,-,2524376224,000010,8,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854663,MENLO BTS,2051968083,S,C,3/5/2025 10:30:00,3/6/2025 00:00:00,3/5/2025 10:30:21.01,3/6/2025 15:33:54.78,0065002103,VS M&E SERVICES PTE LTD,PO/VS/PE/0325/001/JO,,,,PO/VS/PE/0325/001/JO Attn: 67481838 Sin Yee ,,c/o Mbay,,,19 Kaki Bukit Tech Place,Singapore,,SG,416197,Sale,SG15,9.035,0.055799999999999995,900001,108203418,5,5,R10450,-,-,2524392672,000010,5,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854664,MENLO BTS,2051968381,S,C,3/5/2025 12:12:00,3/17/2025 00:00:00,3/5/2025 12:12:05.97,3/6/2025 12:59:08.98,0000890286,Signify Commercial (Thailand) Ltd.,2524397403,,,,,,,,,1768 NEW PETCHBURI ROAD,Bangkok,,TH,10310,Sale,SG19,0.9,0.0008209999999999999,900001,913703334309,1,1,JA0141,-,-,2524388787,000010,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854665,MENLO BTS,2051969203,S,C,3/5/2025 15:00:00,3/7/2025 00:00:00,3/5/2025 15:00:57.623,3/7/2025 15:17:34.76,0065000611,Penta Lighting Pte Ltd,PL/43075/2025,,,,,,,,,No.32 Ang Mo Kio Industrial Park 2,Singapore,,SG,569510,Sale,SG17,46.8,0.2304,900001,108347201,300,300,S10145,-,-,2524383618,000010,300,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854666,MENLO BTS,2051969205,S,C,3/5/2025 15:05:00,3/7/2025 00:00:00,3/5/2025 15:05:58.027,3/7/2025 15:17:33.26,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/003/PHILIPS,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,383.4,0.9878088,900001,107997097,4260,4260,R10137,-,-,2524393874,000010,4260,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854667,MENLO BTS,2051969206,S,C,3/5/2025 15:13:00,3/7/2025 00:00:00,3/5/2025 15:13:36.057,3/7/2025 15:17:32.747,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/107/PHILIPS ( Fi,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,305.316,1.488652968,900001,107177315,4800,2827,S10126,-,-,2524392750,000010,2827,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854667,MENLO BTS,2051969206,S,C,3/5/2025 15:13:00,3/7/2025 00:00:00,3/5/2025 15:13:36.057,3/7/2025 15:17:32.747,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/107/PHILIPS ( Fi,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,213.084,1.0389502320000001,900001,107177315,4800,1973,R10316,-,-,2524393328,000010,1973,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854668,MENLO BTS,2051969208,S,C,3/5/2025 15:13:00,3/17/2025 00:00:00,3/5/2025 15:13:36.69,3/17/2025 16:39:40.27,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/096_SPA/PHILIPS,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,19.8,0.10934999999999999,900001,108317458,450,450,R10310,-,-,2524391920,000010,450,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854668,MENLO BTS,2051969208,S,C,3/5/2025 15:13:00,3/17/2025 00:00:00,3/5/2025 15:13:36.69,3/17/2025 16:39:40.27,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/096_SPA/PHILIPS,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,2.2,0.012150000000000001,900002,108317458,50,50,R10310,-,-,2524391920,000010,50,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854669,MENLO BTS,2051969210,S,C,3/5/2025 15:13:00,3/18/2025 00:00:00,3/5/2025 15:13:37.337,3/18/2025 15:52:15.03,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/103_SPA/PHILIPS,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,15.4,0.10460000000000001,900001,108365701,200,200,R10331,-,-,2524392000,000040,200,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854669,MENLO BTS,2051969210,S,C,3/5/2025 15:13:00,3/18/2025 00:00:00,3/5/2025 15:13:37.337,3/18/2025 15:52:15.03,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/103_SPA/PHILIPS,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,1.925,0.013075000000000002,900002,108365701,25,25,R10331,-,-,2524392000,000040,25,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854670,MENLO BTS,2051969212,S,C,3/5/2025 15:13:00,3/21/2025 00:00:00,3/5/2025 15:13:37.987,3/21/2025 15:41:48.97,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/095_SPA/PHILIPS,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,8.448,0.032780000000000004,900001,108314100,84,44,Q10111,-,-,2524395939,000030,44,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854670,MENLO BTS,2051969212,S,C,3/5/2025 15:13:00,3/21/2025 00:00:00,3/5/2025 15:13:37.987,3/21/2025 15:41:48.97,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/095_SPA/PHILIPS,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,7.68,0.0298,900001,108314100,84,40,Q10111,-,-,2524391579,000020,40,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854670,MENLO BTS,2051969212,S,C,3/5/2025 15:13:00,3/21/2025 00:00:00,3/5/2025 15:13:37.987,3/21/2025 15:41:48.97,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/095_SPA/PHILIPS,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,4.032,0.015645,900002,108314100,21,21,Q10111,-,-,2524395939,000030,21,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854671,MENLO BTS,2051969211,S,C,3/5/2025 15:13:00,3/20/2025 00:00:00,3/5/2025 15:13:38.637,3/20/2025 16:26:31.277,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/096_SPA/PHILIPS,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,15.4,0.10460000000000001,900001,108365866,200,200,S10329,-,-,2524391586,000010,200,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854671,MENLO BTS,2051969211,S,C,3/5/2025 15:13:00,3/20/2025 00:00:00,3/5/2025 15:13:38.637,3/20/2025 16:26:31.277,0065000552,Kum Eng Huat Electric Co Pte Ltd,KEH/096_SPA/PHILIPS,,,,,,,,,No.4 Kaki Bukit Place,Singapore,,SG,416182,Sale,SG17,1.925,0.013075000000000002,900002,108365866,25,25,S10329,-,-,2524391586,000010,25,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854672,MENLO BTS,2051969595,S,C,3/5/2025 16:50:00,3/7/2025 00:00:00,3/5/2025 16:50:43.22,3/7/2025 15:17:27.66,0072116217,adidas Singapore Pte Ltd,4501343234/Adidas/GB,,,,"Job Site Address- B2- #96-97 MARINA BAY SANDS INTEGRATED RESORT ON LOT 256A TS 30 AT N0. 2 BAYFRONT AVENUE SINGAPORE 018972 Contact Person â€“ Desmond ( HP: 9105 7601) Delivery Date - 7th Mar 2025, 11.59pm ",,,,,2 BAYFRONT AVENUE SINGAPORE,Singapore,,SG,018972,Sale,SG15,49.5,0.35035000000000005,900001,910771148429,55,55,QQ0301,-,-,2524394097,000010,55,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854672,MENLO BTS,2051969595,S,C,3/5/2025 16:50:00,3/7/2025 00:00:00,3/5/2025 16:50:43.22,3/7/2025 15:17:27.66,0072116217,adidas Singapore Pte Ltd,4501343234/Adidas/GB,,,,"Job Site Address- B2- #96-97 MARINA BAY SANDS INTEGRATED RESORT ON LOT 256A TS 30 AT N0. 2 BAYFRONT AVENUE SINGAPORE 018972 Contact Person â€“ Desmond ( HP: 9105 7601) Delivery Date - 7th Mar 2025, 11.59pm ",,,,,2 BAYFRONT AVENUE SINGAPORE,Singapore,,SG,018972,Sale,SG15,17.1,0.12103,900002,910771148481,19,19,O10128,-,-,2524394097,000020,19,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854672,MENLO BTS,2051969595,S,C,3/5/2025 16:50:00,3/7/2025 00:00:00,3/5/2025 16:50:43.22,3/7/2025 15:17:27.66,0072116217,adidas Singapore Pte Ltd,4501343234/Adidas/GB,,,,"Job Site Address- B2- #96-97 MARINA BAY SANDS INTEGRATED RESORT ON LOT 256A TS 30 AT N0. 2 BAYFRONT AVENUE SINGAPORE 018972 Contact Person â€“ Desmond ( HP: 9105 7601) Delivery Date - 7th Mar 2025, 11.59pm ",,,,,2 BAYFRONT AVENUE SINGAPORE,Singapore,,SG,018972,Sale,SG15,8.0,0.043504,900003,910771148480,8,8,O10128,-,-,2524394097,000030,8,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854672,MENLO BTS,2051969595,S,C,3/5/2025 16:50:00,3/7/2025 00:00:00,3/5/2025 16:50:43.22,3/7/2025 15:17:27.66,0072116217,adidas Singapore Pte Ltd,4501343234/Adidas/GB,,,,"Job Site Address- B2- #96-97 MARINA BAY SANDS INTEGRATED RESORT ON LOT 256A TS 30 AT N0. 2 BAYFRONT AVENUE SINGAPORE 018972 Contact Person â€“ Desmond ( HP: 9105 7601) Delivery Date - 7th Mar 2025, 11.59pm ",,,,,2 BAYFRONT AVENUE SINGAPORE,Singapore,,SG,018972,Sale,SG15,32.4,0.38592,900004,910505101363,12,12,R10250,-,-,2524394479,000010,12,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854672,MENLO BTS,2051969595,S,C,3/5/2025 16:50:00,3/7/2025 00:00:00,3/5/2025 16:50:43.22,3/7/2025 15:17:27.66,0072116217,adidas Singapore Pte Ltd,4501343234/Adidas/GB,,,,"Job Site Address- B2- #96-97 MARINA BAY SANDS INTEGRATED RESORT ON LOT 256A TS 30 AT N0. 2 BAYFRONT AVENUE SINGAPORE 018972 Contact Person â€“ Desmond ( HP: 9105 7601) Delivery Date - 7th Mar 2025, 11.59pm ",,,,,2 BAYFRONT AVENUE SINGAPORE,Singapore,,SG,018972,Sale,SG15,6.358,0.008458,900005,108274564,2,2,Q10109,-,-,2524394260,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854672,MENLO BTS,2051969595,S,C,3/5/2025 16:50:00,3/7/2025 00:00:00,3/5/2025 16:50:43.22,3/7/2025 15:17:27.66,0072116217,adidas Singapore Pte Ltd,4501343234/Adidas/GB,,,,"Job Site Address- B2- #96-97 MARINA BAY SANDS INTEGRATED RESORT ON LOT 256A TS 30 AT N0. 2 BAYFRONT AVENUE SINGAPORE 018972 Contact Person â€“ Desmond ( HP: 9105 7601) Delivery Date - 7th Mar 2025, 11.59pm ",,,,,2 BAYFRONT AVENUE SINGAPORE,Singapore,,SG,018972,Sale,SG15,4.247,0.005652,900006,108274566,2,1,Q10109,-,-,2524396271,000010,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854672,MENLO BTS,2051969595,S,C,3/5/2025 16:50:00,3/7/2025 00:00:00,3/5/2025 16:50:43.22,3/7/2025 15:17:27.66,0072116217,adidas Singapore Pte Ltd,4501343234/Adidas/GB,,,,"Job Site Address- B2- #96-97 MARINA BAY SANDS INTEGRATED RESORT ON LOT 256A TS 30 AT N0. 2 BAYFRONT AVENUE SINGAPORE 018972 Contact Person â€“ Desmond ( HP: 9105 7601) Delivery Date - 7th Mar 2025, 11.59pm ",,,,,2 BAYFRONT AVENUE SINGAPORE,Singapore,,SG,018972,Sale,SG15,4.247,0.005652,900006,108274566,2,1,Q10109,-,-,2524394103,000010,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854672,MENLO BTS,2051969595,S,C,3/5/2025 16:50:00,3/7/2025 00:00:00,3/5/2025 16:50:43.22,3/7/2025 15:17:27.66,0072116217,adidas Singapore Pte Ltd,4501343234/Adidas/GB,,,,"Job Site Address- B2- #96-97 MARINA BAY SANDS INTEGRATED RESORT ON LOT 256A TS 30 AT N0. 2 BAYFRONT AVENUE SINGAPORE 018972 Contact Person â€“ Desmond ( HP: 9105 7601) Delivery Date - 7th Mar 2025, 11.59pm ",,,,,2 BAYFRONT AVENUE SINGAPORE,Singapore,,SG,018972,Sale,SG15,0.244,0.00028199999999999997,900007,108274567,2,2,Q10209,-,-,2524395389,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854672,MENLO BTS,2051969595,S,C,3/5/2025 16:50:00,3/7/2025 00:00:00,3/5/2025 16:50:43.22,3/7/2025 15:17:27.66,0072116217,adidas Singapore Pte Ltd,4501343234/Adidas/GB,,,,"Job Site Address- B2- #96-97 MARINA BAY SANDS INTEGRATED RESORT ON LOT 256A TS 30 AT N0. 2 BAYFRONT AVENUE SINGAPORE 018972 Contact Person â€“ Desmond ( HP: 9105 7601) Delivery Date - 7th Mar 2025, 11.59pm ",,,,,2 BAYFRONT AVENUE SINGAPORE,Singapore,,SG,018972,Sale,SG15,1.424,0.001696,900008,108274568,8,8,Q10240,-,-,2524394171,000060,8,189704,SG00(S),,,,,,,,,-
